time,azimuth,fx1,fy1,fz1,mx1,my1,mz1,fx2,fy2,fz2,mx2,my2,mz2,fx3,fy3,fz3,mx3,my3,mz3,Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Fx3,Fy3,Fz3,Mx3,My3,Mz3,Gauge1,Gauge2,Gauge3,Gauge4,Gauge5,Gauge6,Gauge7,
0.79000,243.84466,65.07122,-8.00319,16.29668,17.80699,87.17754,-27.38408,62.22610,18.76197,-1.26086,-19.33252,64.32495,1.91641,64.04388,-9.50725,-14.17784,11.50822,40.22212,24.88365,65.07122,-11.10008,-14.36735,17.80699,-13.84839,90.32183,62.22610,18.63520,-2.51604,-19.33252,64.30869,-2.40100,64.04388,-6.48041,15.79251,11.50822,-1.73431,-47.26528,-0.01802,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.79500,245.38798,65.03946,-7.61310,16.61925,17.57228,87.53524,-27.72057,62.21357,18.71602,-1.76522,-19.03482,63.63779,2.68328,63.72890,-9.73275,-13.70139,11.40701,40.35019,24.29068,65.03946,-11.93873,-13.84289,17.57228,-11.25381,91.12739,62.21357,18.46757,-3.51485,-19.03482,63.60857,-3.30413,63.72890,-5.53372,15.86923,11.40701,-3.56425,-46.96244,-0.01802,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.80000,246.93131,64.96335,-7.20378,16.91463,17.28957,87.81215,-28.01334,62.19945,18.65575,-2.26794,-18.71069,62.94821,3.44785,63.36380,-9.93422,-13.21609,11.29602,40.46248,23.66353,64.96335,-12.73937,-13.25547,17.28957,-8.63455,91.76691,62.19945,18.24571,-4.50272,-18.71069,62.90424,-4.17389,63.36380,-4.59532,15.88196,11.29602,-5.39657,-46.56235,-0.01802,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.80500,248.47463,64.82922,-6.77461,17.17603,16.95330,87.98751,-28.25441,62.18581,18.58249,-2.76876,-18.36227,62.25882,4.20967,62.91785,-10.09922,-12.70801,11.16298,40.53565,22.99499,64.82922,-13.49240,-12.60423,16.95330,-5.99997,92.21775,62.18581,17.97156,-5.47706,-18.36227,62.19942,-5.01147,62.91785,-3.66548,15.81304,11.16298,-7.21758,-46.04144,-0.01802,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.81000,250.01795,64.66234,-6.33097,17.41115,16.57342,88.09535,-28.45472,62.17185,18.49587,-3.26729,-17.98997,61.56931,4.96811,62.41537,-10.23102,-12.18510,11.01334,40.58163,22.29828,64.66234,-14.19954,-11.89968,16.57342,-3.36272,92.51569,62.17185,17.64550,-6.43496,-17.98997,61.49482,-5.81803,62.41537,-2.75305,15.67071,11.01334,-9.01812,-45.41757,-0.01802,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.81500,251.56127,64.45410,-5.87262,17.61398,16.14577,88.12249,-28.60920,62.15655,18.39519,-3.76303,-17.59398,60.87919,5.72253,61.92407,-10.35086,-11.67434,10.87054,40.64569,21.59670,64.45410,-14.85227,-11.14226,16.14577,-0.73183,92.64731,62.15655,17.26780,-7.37337,-17.59398,60.79089,-6.59472,61.92407,-1.86831,15.48999,10.87054,-10.80552,-44.74070,-0.01802,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.82000,253.10459,64.21834,-5.40243,17.78660,15.67509,88.08809,-28.72441,62.14088,18.28118,-4.25571,-17.17591,60.18991,6.47244,61.27351,-10.41750,-11.13060,10.69179,40.61727,20.82993,64.21834,-15.44879,-10.33848,15.67509,1.88393,92.63398,62.14088,16.84021,-8.28976,-17.17591,60.08993,-7.34294,61.27351,-1.00792,15.21179,10.69179,-12.54700,-43.88874,-0.01802,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.82500,254.64791,63.95068,-4.92144,17.92569,15.16000,87.98433,-28.79678,62.12496,18.15399,-4.74497,-16.73677,59.50211,7.21729,60.63610,-10.46931,-10.59878,10.51805,40.60301,20.06502,63.95068,-15.98310,-9.49165,15.16000,4.47539,92.46874,62.12496,16.36405,-9.18150,-16.73677,59.39327,-8.06408,60.63610,-0.18309,14.89655,10.51805,-14.25866,-42.98721,-0.01802,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.83000,256.19123,63.66522,-4.43333,18.03737,14.60716,87.83008,-28.83232,62.10648,18.01140,-5.22981,-16.27542,58.81403,7.95630,59.96718,-10.48938,-10.06204,10.33210,40.56884,19.29149,63.66522,-16.45789,-8.61039,14.60716,7.03554,92.17335,62.10648,15.83870,-10.04475,-16.27542,58.69982,-8.75923,59.96718,0.60422,14.52263,10.33210,-15.92208,-42.00572,-0.02202,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.83500,257.73455,63.37139,-3.93963,18.12129,14.01960,87.64012,-28.83722,62.08691,17.85517,-5.71018,-15.79456,58.12767,8.68899,59.18757,-10.46212,-9.50827,10.11922,40.46254,18.48303,63.37139,-16.87071,-7.69942,14.01960,9.56061,91.76585,62.08691,15.26729,-10.87763,-15.79456,58.01205,-9.43005,59.18757,1.34741,14.07294,10.11922,-17.51271,-40.89186,-0.02202,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.84000,259.27787,63.09391,-3.44382,18.18742,13.40887,87.45260,-28.82677,62.06762,17.68634,-6.18600,-15.29611,57.44477,9.41503,58.37076,-10.40300,-8.95499,9.89502,40.32945,17.66816,63.09391,-17.22918,-6.76740,13.40887,12.05326,91.28887,62.06762,14.65233,-11.67828,-15.29611,57.33213,-10.07826,58.37076,2.04210,13.57365,9.89502,-19.03843,-39.70096,-0.02202,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.84500,260.82119,62.84391,-2.94809,18.24482,12.78125,87.28220,-28.80536,62.04775,17.50460,-6.65678,-14.78077,56.76505,10.13377,57.59971,-10.34714,-8.43255,9.69265,40.22993,16.86912,62.84391,-17.54093,-5.82068,12.78125,14.51360,90.75950,62.04775,13.99527,-12.44411,-14.78077,56.66004,-10.70532,57.59971,2.69368,13.07346,9.69265,-20.52842,-38.49153,-0.02202,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.85000,262.36451,62.62060,-2.45177,18.28875,12.13696,87.13191,-28.77668,62.02822,17.31076,-7.12244,-14.25027,56.08985,10.84480,56.77528,-10.26946,-7.91869,9.48770,40.09743,16.05415,62.62060,-17.80082,-4.86006,12.13696,16.94429,90.18291,62.02822,13.29861,-13.17341,-14.25027,55.99730,-11.31298,56.77528,3.29707,12.54180,9.48770,-21.95038,-37.19839,-0.02202,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.85500,263.90783,62.43669,-1.95653,18.33147,11.48367,87.01960,-28.74675,62.00890,17.10497,-7.58268,-13.70574,55.41953,11.54758,55.92845,-10.17958,-7.42094,9.28867,39.95150,15.23475,62.43669,-18.02029,-3.89097,11.48367,19.34918,89.57899,62.00890,12.56433,-13.86414,-13.70574,55.34430,-11.90290,55.92845,3.85424,11.99329,9.28867,-23.30905,-35.84562,-0.02202,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.86000,265.45115,62.28929,-1.46163,18.37150,10.82112,86.94257,-28.71550,61.98863,16.88641,-8.03674,-13.14752,54.75351,12.24140,55.20339,-10.10898,-6.96040,9.12278,39.88552,14.45967,62.28929,-18.19771,-2.91405,10.82112,21.72972,88.94611,61.98863,11.79390,-14.51358,-13.14752,54.70043,-12.47646,55.20339,4.37888,11.46578,9.12278,-24.65122,-34.52903,-0.02202,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.86500,266.99447,62.17436,-0.96638,18.40567,10.14808,86.89644,-28.68222,61.96740,16.65537,-8.48431,-12.57689,54.09229,12.92572,54.45267,-10.00293,-6.49735,8.93898,39.79412,13.68873,62.17436,-18.32968,-1.93010,10.14808,24.08659,88.28079,61.96740,10.98971,-15.11990,-12.57689,54.06600,-13.03528,54.45267,4.84940,10.89759,8.93898,-25.91554,-33.15627,-0.02202,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01001,
0.87000,268.53779,62.10932,-0.47100,18.45191,9.47155,86.90355,-28.65287,61.94581,16.41220,-8.92512,-11.99515,53.43683,13.60020,53.72809,-9.89455,-6.05441,8.76705,39.71975,12.93047,62.10932,-18.43388,-0.94169,9.47155,26.42598,87.60640,61.94581,10.15428,-15.68147,-11.99515,53.44170,-13.58102,53.72809,5.27988,10.32864,8.76705,-27.13146,-31.76066,-0.02202,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01401,
0.87500,270.08112,62.05043,0.02616,18.47575,8.77627,86.90586,-28.61036,61.92279,16.15665,-9.35857,-11.40325,52.78675,14.26402,53.01876,-9.78916,-5.63331,8.61137,39.65688,12.17966,62.05043,-18.47569,0.05231,8.77627,28.73336,86.86527,61.92279,9.28986,-16.19625,-11.40325,52.82675,-14.11517,53.01876,5.67483,9.76514,8.61137,-28.29701,-30.33630,-0.02603,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01401,
0.88000,271.62444,61.91512,0.52234,18.41877,8.03961,86.79571,-28.52477,61.90032,15.88982,-9.78483,-10.80299,52.14409,14.91727,52.28778,-9.66612,-5.22113,8.45257,39.57346,11.43228,61.91512,-18.39656,1.04427,8.03961,30.97379,85.95221,61.90032,8.39957,-16.66362,-10.80299,52.22273,-14.63960,52.28778,6.02342,9.18763,8.45257,-29.38558,-28.86595,-0.02603,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01401,
0.88500,273.16776,61.91414,1.01844,18.40195,7.31664,86.86572,-28.49051,61.87703,15.61123,-10.20316,-10.19506,51.50820,15.55910,51.54969,-9.53273,-4.82207,8.29637,39.47999,10.69221,61.91414,-18.31756,2.03377,7.31664,33.24714,85.15862,61.87703,7.48566,-17.08157,-10.19506,51.62835,-15.15565,51.54969,6.32978,8.60577,8.29637,-30.40300,-27.36147,-0.02603,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01401,
0.89000,274.71108,61.91275,1.51402,18.37183,6.58108,86.91700,-28.43533,61.85216,15.32036,-10.61270,-9.58017,50.87888,16.18885,50.88305,-9.41222,-4.44691,8.16204,39.43518,9.97709,61.91275,-18.18541,3.01780,6.58108,35.47786,84.28792,61.85216,6.55057,-17.44800,-9.58017,51.04272,-15.66460,50.88305,6.61055,8.04148,8.16204,-31.39388,-25.86698,-0.02603,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01401,
0.89500,276.25440,61.91088,2.00870,18.32827,5.83393,86.94941,-28.35926,61.82703,15.01826,-11.01362,-8.96011,50.25770,16.80638,50.34781,-9.31518,-4.09793,8.05766,39.48365,9.29998,61.91088,-18.00034,3.99348,5.83393,37.66301,83.34234,61.82703,5.59757,-17.76275,-8.96011,50.46659,-16.16832,50.34781,6.87645,7.50201,8.05766,-32.39617,-24.41180,-0.02603,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01401,
0.90000,277.79772,61.90916,2.50213,18.27138,5.07633,86.96389,-28.26271,61.80276,14.70583,-11.40607,-8.33642,49.64596,17.41159,49.86309,-9.22391,-3.76464,7.96746,39.56803,8.63923,61.90916,-17.76295,4.95798,5.07633,39.80030,82.32518,61.80276,4.62974,-18.02568,-8.33642,49.90035,-16.66851,49.86309,7.11744,6.97102,7.96746,-33.36970,-22.95056,-0.02603,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01401,
0.90500,279.34104,61.90774,2.99398,18.20139,4.30944,86.96066,-28.14585,61.77894,14.38316,-11.78969,-7.71015,49.04366,18.00401,49.39862,-9.13738,-3.44525,7.89045,39.66738,7.98632,61.90774,-17.47408,5.90856,4.30944,41.88727,81.23917,61.77894,3.64984,-18.23598,-7.71015,49.34307,-17.16644,49.39862,7.33432,6.44742,7.89045,-34.29903,-21.46761,-0.02603,-0.00601,-0.00200,-0.00200,0.00200,0.00200,0.01401,
0.91000,280.88436,61.90637,3.48388,18.11817,3.53436,86.93934,-28.00861,61.75559,14.05055,-12.16426,-7.08247,48.45126,18.58322,48.94386,-9.04787,-3.13587,7.81918,39.77255,7.34015,61.90637,-17.13438,6.84241,3.53436,43.92128,80.08653,61.75559,2.66074,-18.39314,-7.08247,48.79407,-17.66351,48.94386,7.52204,5.92591,7.81918,-35.17575,-19.95996,-0.02603,-0.00601,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.91500,282.42768,61.90517,3.97148,18.02181,2.75228,86.90013,-27.85117,61.73263,13.70827,-12.52953,-6.45450,47.86907,19.14879,48.55161,-8.97368,-2.84185,7.76901,39.92610,6.70886,61.90517,-16.74484,7.75685,2.75228,45.90010,78.87015,61.73263,1.66532,-18.49682,-6.45450,48.25248,-18.16102,48.55161,7.69696,5.41848,7.76901,-36.03755,-18.44986,-0.02603,-0.00601,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.92000,283.97100,61.90456,4.45652,17.91275,1.96446,86.84372,-27.67389,61.71042,13.35691,-12.88556,-5.82755,47.29787,19.70036,48.22406,-8.90526,-2.55842,7.73083,40.12932,6.09291,61.90456,-16.30692,8.64938,1.96446,47.82199,77.59339,61.71042,0.66648,-18.54726,-5.82755,47.71771,-18.66046,48.22406,7.85260,4.91791,7.73083,-36.88678,-16.93669,-0.03003,-0.00601,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.92500,285.51432,61.90412,4.93859,17.79072,1.17207,86.76956,-27.47672,61.68866,12.99642,-13.23187,-5.20244,46.73771,20.23754,47.93233,-8.84346,-2.28472,7.70552,40.36159,5.48495,61.90412,-15.82152,9.51729,1.17207,49.68462,76.25854,61.68866,-0.33296,-18.54396,-5.20244,47.18854,-19.16281,47.93233,7.99083,4.42417,7.70552,-37.70651,-15.40656,-0.03003,-0.00601,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.93000,287.05764,61.90386,5.41732,17.65571,0.37633,86.67769,-27.25977,61.66787,12.62736,-13.56853,-4.58037,46.18942,20.76007,47.67530,-8.78886,-2.01976,7.69337,40.62279,4.88386,61.90386,-15.28995,10.35803,0.37633,51.48610,74.86854,61.66787,-1.33015,-18.48746,-4.58037,46.66429,-19.66943,47.67530,8.11322,3.93689,7.69337,-38.49696,-13.85810,-0.03003,-0.00601,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.93500,288.60096,61.90363,5.89234,17.50777,-0.42151,86.56794,-27.02312,61.64194,12.24605,-13.89088,-3.96026,45.64834,21.26597,47.44197,-8.73872,-1.76188,7.69173,40.90419,4.28772,61.90363,-14.71371,11.16909,-0.42151,53.22455,73.42619,61.64194,-2.32156,-18.37206,-3.96026,46.13929,-20.17866,47.44197,8.21813,3.45426,7.69173,-39.24991,-12.28748,-0.03003,-0.00601,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.94000,290.14428,61.90415,6.36350,17.34753,-1.22018,86.44146,-26.76730,61.61587,11.85604,-14.20195,-3.34486,45.11884,21.75632,47.24692,-8.69805,-1.51113,7.70486,41.21870,3.69739,61.90415,-14.09485,11.94847,-1.22018,54.89908,71.93543,61.61587,-3.30426,-18.20283,-3.34486,45.61618,-20.69328,47.24692,8.31103,2.97765,7.70486,-39.97752,-10.69813,-0.03003,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.94500,291.68760,61.90605,6.83063,17.17544,-2.01848,86.29925,-26.49280,61.59220,11.45894,-14.50309,-2.73560,44.60315,22.23168,47.09165,-8.66596,-1.26614,7.73186,41.56827,3.11218,61.90605,-13.43540,12.69422,-2.01848,56.50896,70.40005,61.59220,-4.27578,-17.98234,-2.73560,45.09558,-21.21501,47.09165,8.39187,2.50568,7.73186,-40.68165,-9.08902,-0.03003,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.95000,293.23093,61.90838,7.29320,16.99097,-2.81515,86.14002,-26.19932,61.56809,11.05382,-14.79259,-2.13305,44.09955,22.69065,46.96499,-8.63994,-1.02552,7.77045,41.94396,2.53025,61.90838,-12.73667,13.40377,-2.81515,58.05204,68.82200,61.56809,-5.23295,-17.70943,-2.13305,44.57406,-21.74372,46.96499,8.45884,2.03674,7.77045,-41.35335,-7.45646,-0.03003,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.95500,294.77425,61.91082,7.75079,16.79408,-3.60888,85.96340,-25.88692,61.54415,10.64136,-15.07070,-1.53829,43.60894,23.13306,46.86649,-8.61995,-0.78838,7.82054,42.34593,1.95093,61.91082,-12.00053,14.07491,-3.60888,59.52689,67.20408,61.54415,-6.17311,-17.38555,-1.53829,44.05069,-22.28038,46.86649,8.51232,1.57021,7.82054,-41.99223,-5.79970,-0.03003,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.96000,296.31757,61.91335,8.20314,16.58498,-4.39839,85.76947,-25.55577,61.52094,10.22207,-15.33753,-0.95216,43.13200,23.55884,46.79185,-8.60402,-0.55375,7.88035,42.77078,1.37346,61.91335,-11.22913,14.70577,-4.39839,60.93248,65.54946,61.52094,-7.09368,-17.01207,-0.95216,43.52443,-22.82570,46.79185,8.55069,1.10521,7.88035,-42.59426,-4.11764,-0.03403,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.96500,297.86089,61.91595,8.64982,16.36368,-5.18232,85.55838,-25.20615,61.49863,9.79637,-15.59309,-0.37547,42.66922,23.96771,46.74352,-8.59328,-0.32098,7.95091,43.22120,0.79737,61.91595,-10.42459,15.29436,-5.18232,62.26807,63.86137,61.49863,-7.99215,-16.59032,-0.37547,42.99391,-23.38028,46.74352,8.57531,0.64150,7.95091,-43.16131,-2.41008,-0.03403,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.97000,299.40421,61.91899,9.09066,16.13055,-5.95945,85.33083,-24.83850,61.47732,9.36448,-15.83712,0.19112,42.22086,24.35952,46.72119,-8.58783,-0.08930,8.03237,43.69745,0.22203,61.91899,-9.58936,15.83916,-5.95945,63.53343,62.14342,61.47732,-8.86595,-16.12150,0.19112,42.45767,-23.94438,46.72119,8.58643,0.17860,8.03237,-43.69278,-0.67640,-0.03403,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.97500,300.94753,61.92159,9.52507,15.88531,-6.72832,85.08574,-24.45268,61.46048,8.92817,-16.07212,0.74673,41.78979,24.73522,46.72625,-8.58828,0.14204,8.12542,44.20136,-0.35315,61.92159,-8.72556,16.33813,-6.72832,64.72714,60.39795,61.46048,-9.71424,-15.60958,0.74673,41.91648,-24.51992,46.72625,8.58476,-0.28404,8.12542,-44.18947,1.08405,-0.03403,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.98000,302.49085,61.92413,9.95280,15.62827,-7.48767,84.82380,-24.04914,61.44569,8.48655,-16.29616,1.29108,41.37443,25.09376,46.75669,-8.59401,0.37385,8.22957,44.73156,-0.92878,61.92413,-7.83580,16.78992,-7.48767,65.84927,58.62859,61.44569,-10.53381,-15.05408,1.29108,41.36704,-25.10595,46.75669,8.56964,-0.74699,8.22957,-44.64893,2.87193,-0.03403,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.98500,304.03417,61.92647,10.37348,15.35955,-8.23616,84.54503,-23.62811,61.43178,8.03957,-16.50854,1.82362,40.97429,25.43442,46.81482,-8.60557,0.60692,8.34556,45.29080,-1.50551,61.92647,-6.92261,17.19309,-8.23616,66.89949,56.83845,61.43178,-11.32209,-14.45604,1.82362,40.80693,-25.70208,46.81482,8.54155,-1.21083,8.34556,-45.07266,4.68805,-0.03403,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.99000,305.57749,61.92904,10.78694,15.07955,-8.97263,84.25024,-23.19010,61.41861,7.58737,-16.70881,2.34387,40.58945,25.75698,46.90005,-8.62244,0.84202,8.47307,45.87911,-2.08398,61.92904,-5.98876,17.54667,-8.97263,67.87827,55.03112,61.41861,-12.07664,-13.81692,2.34387,40.23448,-26.30802,46.90005,8.49978,-1.67606,8.47307,-45.45936,6.53319,-0.03403,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
0.99500,307.12081,61.93226,11.19305,14.78870,-9.69598,83.94023,-22.73557,61.40636,7.13029,-16.89689,2.85133,40.22032,26.06127,47.00996,-8.64358,1.07980,8.61130,46.49470,-2.66472,61.93226,-5.03701,17.84989,-9.69598,68.78628,53.21012,61.40636,-12.79537,-13.13866,2.85133,39.64818,-26.92371,47.00996,8.44306,-2.14295,8.61130,-45.80576,8.40774,-0.03804,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
1.00000,308.66413,61.93507,11.59116,14.48671,-10.40471,83.61372,-22.26441,61.39574,6.66889,-17.07323,3.34560,39.86763,26.34737,47.14628,-8.66968,1.32109,8.76117,47.13980,-3.24838,61.93507,-4.06991,18.10126,-10.40471,69.62254,51.37762,61.39574,-13.47672,-12.42366,3.34560,39.04683,-27.54917,47.14628,8.37174,-2.61204,8.76117,-46.11252,10.31254,-0.03804,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
1.00500,310.20745,61.93735,11.98093,14.17377,-11.09754,83.27079,-21.77692,61.38859,6.20386,-17.23892,3.82668,39.53264,26.61604,47.31076,-8.70219,1.56694,8.92439,47.81661,-3.83558,61.93735,-3.09031,18.29996,-11.09754,70.38734,49.53666,61.38859,-14.11980,-11.67473,3.82668,38.43005,-28.18464,47.31076,8.28678,-3.08428,8.92439,-46.38008,12.24859,-0.03804,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
1.01000,311.75077,61.93911,12.36203,13.85011,-11.77326,82.91171,-21.27347,61.38299,5.73492,-17.39248,4.29398,39.21433,26.86623,47.51481,-8.74178,1.81842,9.10214,48.53773,-4.42837,61.93911,-2.10108,18.44535,-11.77326,71.08126,47.69032,61.38299,-14.72180,-10.89295,4.29398,37.79496,-28.82880,47.51481,8.18825,-3.56061,9.10214,-46.61865,14.22052,-0.03804,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01401,
1.01500,313.29409,61.94053,12.73424,13.51604,-12.43077,82.53702,-20.75452,61.37798,5.26225,-17.53343,4.74707,38.91239,27.09732,47.75104,-8.78714,2.07624,9.29344,49.29627,-5.02681,61.94053,-1.10514,18.53707,-12.43077,71.70525,45.84176,61.37798,-15.28071,-10.08029,4.74707,37.13935,-29.48063,47.75104,8.07424,-4.04120,9.29344,-46.81935,16.22775,-0.03804,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01802,
1.02000,314.83741,61.94153,13.09723,13.17177,-13.06887,82.14686,-20.22040,61.37446,4.78631,-17.66214,5.18580,38.62751,27.30957,48.00819,-8.83660,2.34090,9.49677,50.08085,-5.62995,61.94153,-0.10542,18.57476,-13.06887,72.26004,43.99385,61.37446,-15.79537,-9.23938,5.18580,36.46223,-30.13973,48.00819,7.94250,-4.52570,9.49677,-46.96927,18.26679,-0.03804,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01802,
1.02500,316.38074,61.94223,13.45078,12.81763,-13.68656,81.74168,-19.67154,61.37135,4.30727,-17.77795,5.60978,38.35934,27.50227,48.29845,-8.89297,2.61409,9.71551,50.90481,-6.23987,61.94223,0.89515,18.55839,-13.68656,72.74674,42.14955,61.37135,-16.26384,-8.37231,5.60978,35.76139,-30.80482,48.29845,7.79477,-5.01597,9.71551,-47.07876,20.34270,-0.03804,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01802,
1.03000,317.92406,61.94244,13.79454,12.45380,-14.28267,81.32155,-19.10830,61.36959,3.82560,-17.88146,6.01905,38.10862,27.67572,48.62733,-8.95784,2.89746,9.95199,51.77478,-6.85815,61.94244,1.89361,18.48785,-14.28267,73.16627,40.31151,61.36959,-16.68542,-7.48189,6.01905,35.03591,-31.47534,48.62733,7.63136,-5.51366,9.95199,-47.15127,22.45929,-0.03804,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01802,
1.03500,319.46738,61.94250,14.12846,12.08076,-14.85644,80.88719,-18.53120,61.37085,3.34180,-17.97363,6.41388,37.87646,27.83063,49.02949,-9.03494,3.19365,10.21165,52.73089,-7.49294,61.94250,2.88708,18.36363,-14.85644,73.52026,38.48266,61.37085,-17.05993,-6.57099,6.41388,34.28535,-32.15097,49.02949,7.45408,-6.02215,10.21165,-47.21917,24.63821,-0.04204,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01802,
1.04000,321.01070,61.94252,14.45247,11.69891,-15.40709,80.43905,-17.94064,61.37327,2.85586,-18.05302,6.79380,37.66186,27.96608,49.48522,-9.12350,3.50414,10.49410,53.75215,-8.14155,61.94252,3.87271,18.18627,-15.40709,73.81014,36.66565,61.37327,-17.38505,-5.64157,6.79380,33.50726,-32.82958,49.48522,7.26053,-6.54232,10.49410,-47.25927,26.87267,-0.04204,-0.01001,-0.00601,-0.00200,0.00200,0.00200,0.01802,
1.04500,322.55402,61.94194,14.76587,11.30815,-15.93323,79.97676,-17.33695,61.37572,2.36792,-18.11809,7.15844,37.46403,28.08169,49.95425,-9.20973,3.82497,10.78428,54.79497,-8.79752,61.94194,4.84752,17.95569,-15.93323,74.03680,34.86265,61.37572,-17.65844,-4.69590,7.15844,32.69991,-33.50897,49.95425,7.03827,-7.06486,10.78428,-47.22983,29.14152,-0.04204,-0.01401,-0.00601,-0.00200,0.00200,0.00200,0.01802,
1.05000,324.09734,61.94085,15.06840,10.90877,-16.43397,79.50080,-16.72062,61.37911,1.87850,-18.16963,7.50799,37.28371,28.17778,50.43052,-9.28997,4.15508,11.07817,55.85289,-9.45990,61.94085,5.80861,17.67252,-16.43397,74.20193,33.07611,61.37911,-17.88012,-3.73708,7.50799,31.86259,-34.18826,50.43052,6.78390,-7.58596,11.07817,-47.12312,31.43957,-0.04204,-0.01401,-0.00601,-0.00200,0.00200,0.00200,0.01802,
1.05500,325.64066,61.93907,15.35978,10.50106,-16.90841,79.01129,-16.09205,61.38109,1.38792,-18.20647,7.84195,37.11979,28.25297,50.95248,-9.37194,4.49846,11.38565,56.97080,-10.13812,61.93907,6.75311,17.33754,-16.90841,74.30700,31.30828,61.38109,-18.04830,-2.76780,7.84195,30.99277,-34.86485,50.95248,6.50244,-8.11095,11.38565,-46.97362,33.79250,-0.04204,-0.01401,-0.00601,-0.00200,0.00200,0.00200,0.01802,
1.06000,327.18398,61.93642,15.63970,10.08529,-17.35571,78.50834,-15.45165,61.38356,0.89673,-18.23052,8.16102,36.97381,28.30785,51.56481,-9.46655,4.86180,11.72050,58.20189,-10.84433,61.93642,7.67819,16.95166,-17.35571,74.35351,29.56126,61.38356,-18.16445,-1.79130,8.16102,30.09016,-35.53842,51.56481,6.19980,-8.64957,11.72050,-46.81893,36.23599,-0.04204,-0.01401,-0.00601,-0.00200,0.00200,0.00200,0.01802,
1.06500,328.72730,61.93284,15.90791,9.66178,-17.77509,77.99226,-14.79989,61.38632,0.40526,-18.24152,8.46529,36.84569,28.34235,52.18878,-9.55689,5.23816,12.06170,59.45485,-11.55953,61.93284,8.58105,16.51597,-17.77509,74.34327,27.83716,61.38632,-18.22802,-0.81032,8.46529,29.15374,-36.20708,52.18878,5.86292,-9.18687,12.06170,-46.58099,38.71321,-0.04204,-0.01401,-0.00601,-0.00200,0.00200,0.00200,0.01802,
