time,angle_deg,tsr,cp,cd,ct,cd_blade1,ct_blade1,cd_blade2,ct_blade2,cd_blade3,ct_blade3
9.1,2808.84360172,4,0.374872105026,0.521637828863,0.0937180262566,172.207842985,31.0355446937,170.729823498,31.1353423476,172.352360675,31.4131224378
9.125,2816.56020502,4,0.375055678656,0.521810372516,0.093763919664,172.353597663,31.0348639959,170.794193987,31.1637383597,172.312460599,31.4312349034
9.15,2824.27680832,4,0.375526347471,0.52210971898,0.0938815868678,172.57488428,31.1031170489,170.904931286,31.1883725212,172.277242416,31.4558466285
9.175,2831.99341162,4,0.375966303817,0.52240778818,0.0939915759542,172.758433362,31.1659916553,171.048279879,31.233884932,172.245815326,31.4572914132
9.2,2839.71001492,4,0.375981945079,0.52244744814,0.0939954862698,172.778111942,31.1841806115,171.199859483,31.2723598656,172.111963699,31.4045322473
9.225,2847.42661823,4,0.376338411775,0.522698788682,0.0940846029436,172.744449731,31.2019087787,171.497715473,31.3540664766,172.096514121,31.3940867061
9.25,2855.14322153,4,0.376508043668,0.52276224266,0.094127010917,172.63027791,31.1965263404,171.750005404,31.4174186778,172.019575949,31.3784642731
9.275,2862.85982483,4,0.37710551275,0.523115075569,0.0942763781875,172.601845832,31.2553296917,171.981682305,31.4574601391,172.166500093,31.4287731359
9.3,2870.57642813,4,0.376987071418,0.523071253256,0.0942467678546,172.482655298,31.2988025352,172.040227308,31.4177601696,172.181310023,31.3954322718
9.325,2878.29303143,4,0.377224704563,0.523199491669,0.0943061761408,172.320184737,31.3579421351,172.167389656,31.3984473161,172.342622029,31.4149288578
9.35,2886.00963473,4,0.377207170748,0.523099294467,0.094301792687,172.003066088,31.36042341,172.211181953,31.3666331454,172.513891502,31.4398845681
9.375,2893.72623803,4,0.377595935617,0.523253908383,0.0943989839043,171.725197105,31.3476025185,172.532499215,31.4574879718,172.622802615,31.458902867
9.4,2901.44284134,4,0.377282388966,0.522979208611,0.0943205972416,171.491298134,31.3420079901,172.47331974,31.414966504,172.639535861,31.4287442934
9.425,2909.15944464,4,0.377503758255,0.523076314864,0.0943759395636,171.489068302,31.4211735892,172.572216942,31.4495013443,172.637735936,31.3703070365
9.45,2916.87604794,4,0.377379543968,0.522902900971,0.0943448859919,171.265234278,31.4140648351,172.631877397,31.4892124906,172.626615985,31.3066954793
9.475,2924.59265124,4,0.377768681715,0.523157513597,0.0944421704287,171.401374657,31.5023364611,172.648162303,31.524457251,172.726192665,31.2803244129
9.5,2932.30925454,4,0.377510693818,0.523079096351,0.0943776734544,171.283600316,31.4590765644,172.570701728,31.5191594016,172.840812467,31.2644774154
9.525,2940.02585784,4,0.378192729064,0.523589323455,0.0945481822659,171.485824569,31.5139197107,172.57141217,31.5505279831,173.144942301,31.3485306714
9.55,2947.74246114,4,0.378514430389,0.523771344451,0.0946286075972,171.52105244,31.5054902859,172.56017219,31.5847322264,173.30031249,31.4030661761
9.575,2955.45906445,4,0.379049260205,0.524158390652,0.0947623150512,171.687980291,31.5404417874,172.46852101,31.5519703373,173.60909801,31.534392816
9.6,2963.17566775,4,0.378953471155,0.524152036027,0.0947383677888,171.863257124,31.5663402895,172.369595778,31.5122389603,173.524031036,31.524312673
9.625,2970.89227105,4,0.379501940724,0.524524461402,0.0948754851811,172.186512433,31.6456241968,172.374220948,31.5211582455,173.565716147,31.573030795
9.65,2978.60887435,4,0.379806904758,0.524665688154,0.0949517261895,172.410985636,31.68635233,172.34457286,31.5117907734,173.509734526,31.6178021176
9.675,2986.32547765,4,0.380298415182,0.524942848562,0.0950746037955,172.509199252,31.6629079359,172.537914606,31.5732207585,173.492851223,31.7025184176
9.7,2994.04208095,4,0.380060363117,0.524795323498,0.0950150907792,172.528999073,31.5945379939,172.537793004,31.5306944942,173.323908436,31.7539867113
9.725,3001.75868425,4,0.380190812879,0.524780780163,0.0950477032197,172.529546344,31.5373292674,172.760644063,31.5687786136,173.084061759,31.8056771231
9.75,3009.47528756,4,0.380246163511,0.524700438403,0.0950615408776,172.656987005,31.5307686186,172.887584231,31.5932582083,172.747609121,31.8015760472
9.775,3017.19189086,4,0.380480146574,0.524743966062,0.0951200366436,172.851514029,31.5785856627,172.983017389,31.6064876228,172.499291394,31.7989417058
9.8,3024.90849416,4,0.380377653621,0.524622884792,0.0950944134052,172.805068353,31.5473275813,173.000817845,31.5719201859,172.405310098,31.8391806267
9.825,3032.62509746,4,0.380417032315,0.524597236685,0.0951042580787,172.908956976,31.584378197,172.974011517,31.5077823908,172.300843607,31.8760984017
9.85,3040.34170076,4,0.380350427918,0.5245190973,0.0950876069796,172.931348002,31.6227511551,173.006495403,31.4654739871,172.16606066,31.8634065594
9.875,3048.05830406,4,0.380420902855,0.52462990475,0.0951052257138,172.901727993,31.6406721269,173.150836105,31.4672730921,172.16007363,31.861280022
9.9,3055.77490736,4,0.3805066138,0.52477760057,0.0951266534501,172.844776549,31.6509446769,173.363488019,31.5045789798,172.15008751,31.835098679
9.925,3063.49151067,4,0.380865142024,0.52503089422,0.0952162855061,172.810230695,31.6762925197,173.605701786,31.5977553604,172.193487402,31.8060783378
9.95,3071.20811397,4,0.381208226119,0.525299100003,0.0953020565299,172.788493029,31.6874873986,173.85203009,31.6928219219,172.234887377,31.7854652685
9.975,3078.92471727,4,0.381303810302,0.525415932862,0.0953259525755,172.675316417,31.6442336314,173.96388903,31.7603728377,172.350999704,31.7850299942
10,3086.64132057,4,0.381599512701,0.525629955926,0.0953998781752,172.632567974,31.6249090368,173.959349655,31.8054589363,172.609939895,31.8330883764
10.025,3094.35792387,4,0.381839802459,0.525753641013,0.0954599506148,172.552415276,31.6119742963,173.977817994,31.8549529724,172.793073426,31.8565156168
10.05,3102.07452717,4,0.382353845627,0.52603533213,0.0955884614067,172.662581626,31.6514814364,173.988712419,31.9464165228,172.951269092,31.8538719478
10.075,3109.79113047,4,0.382308660742,0.526001502074,0.0955771651854,172.700157465,31.6373640244,173.935724951,32.031244032,172.931084927,31.7718817829
10.1,3117.50773378,4,0.382432379015,0.52605240789,0.0956080947538,172.818819218,31.6480297524,173.82872664,32.117531522,172.968805021,31.7058139039
10.125,3125.22433708,4,0.382373490692,0.525901401132,0.0955933726729,173.000066167,31.6797778191,173.559636814,32.1449579553,172.904674978,31.6319383755
10.15,3132.94094038,4,0.38268871881,0.525996543602,0.0956721797025,173.110951876,31.7087287382,173.321844565,32.1497582529,173.125508236,31.6768814945
10.175,3140.65754368,4,0.38239863366,0.52574976094,0.0955996584149,173.138603098,31.6964270452,173.099658505,32.1331635775,173.072795802,31.6333602806
10.2,3148.37414698,4,0.382359953122,0.525733785166,0.0955899882804,173.133663682,31.6481995998,173.037165133,32.1547055121,173.123603512,31.6503894853
10.225,3156.09075028,4,0.382039354971,0.525500539863,0.0955098387428,173.093637012,31.5864448816,172.797025514,32.0982766698,173.170267717,31.6885381221
10.25,3163.80735358,4,0.382125646127,0.525602598247,0.0955314115317,173.183878204,31.5713370114,172.811571338,32.0999822984,173.166867027,31.7234823033
10.275,3171.52395689,4,0.381587729215,0.525396704881,0.0953969323036,173.299714657,31.567048818,172.58856827,31.9781870792,173.068017064,31.7152787932
10.3,3179.24056019,4,0.381952303156,0.525743523973,0.095488075789,173.566285042,31.6487771768,172.698828337,31.9618446452,173.036895679,31.7409060187
10.325,3186.95716349,4,0.38201885441,0.525771109303,0.0955047136026,173.675039166,31.7019735962,172.658413468,31.8978458292,172.995534105,31.7683224368
10.35,3194.67376679,4,0.382489640904,0.526120658713,0.095622410226,173.998273684,31.8457121968,172.739658987,31.8853619907,172.939497607,31.7545959918
10.375,3202.39037009,4,0.38222240556,0.525980841647,0.0955556013899,173.890307814,31.8401321509,172.824616037,31.8665364939,172.822167643,31.7122882351
10.4,3210.10697339,4,0.382649877766,0.526232165826,0.0956624694415,173.907082842,31.9041078833,173.100203095,31.9194508794,172.780156241,31.7021133475
10.425,3217.82357669,4,0.382694850916,0.526161269205,0.0956737127291,173.853855644,31.951700827,173.203024626,31.9177088333,172.659508626,31.6674896596
10.45,3225.54018,4,0.383120123182,0.526395357678,0.0957800307956,173.889324744,32.0468139148,173.213051972,31.8600656347,172.847539027,31.736185802
10.475,3233.2567833,4,0.382586260324,0.526056578047,0.0956465650809,173.769667372,32.100958521,173.116494641,31.75117899,172.725512126,31.6576529819
10.5,3240.9733866,4,0.382692460134,0.526107075637,0.0956731150334,173.658243241,32.1606160306,173.073203102,31.6787475709,172.930850692,31.6969388775
10.525,3248.6899899,4,0.382569764761,0.525987741819,0.0956424411901,173.388943105,32.1390308293,173.10826994,31.6436575596,173.046126527,31.7229841104
10.55,3256.4065932,4,0.382759271353,0.526083651229,0.0956898178382,173.189901121,32.1056692012,173.318964956,31.7026576372,173.130188079,31.7446545602
10.575,3264.1231965,4,0.382277491278,0.525777585821,0.0955693728195,173.031214095,32.0742980229,173.198393976,31.6508510422,173.103744704,31.7075595513
10.6,3271.8397998,4,0.382021792891,0.525641387692,0.0955054482227,172.862612716,32.0368965626,173.306344702,31.6973992005,173.028209444,31.6345796686
10.625,3279.55640311,4,0.3815992842,0.525386226734,0.09539982105,172.61952968,31.9381093589,173.306820083,31.737055527,173.015875209,31.58823442
10.65,3287.27300641,4,0.381436737601,0.525384786607,0.0953591844003,172.597382154,31.8935458593,173.255770293,31.7588374237,173.08777405,31.5704374836
10.675,3294.98960971,4,0.381037349408,0.525261577226,0.0952593373521,172.481588511,31.7995790992,173.142696226,31.7567201746,173.193962598,31.5668172259
10.7,3302.70621301,4,0.381155230013,0.525363011706,0.0952888075033,172.577493333,31.766919115,173.050620737,31.7689107595,173.291872229,31.616714634
10.725,3310.42281631,4,0.381316412952,0.525444101062,0.0953291032379,172.584187093,31.7352182381,173.012914797,31.7855391772,173.404437424,31.6720252049
10.75,3318.13941961,4,0.381403684028,0.525526681459,0.095350921007,172.706101688,31.7437347553,172.881622301,31.7428569427,173.497022378,31.727977492
10.775,3325.85602291,4,0.381481373791,0.525550042941,0.0953703434476,172.910653892,31.7836483032,172.780631088,31.7090432013,173.417735031,31.741272352
10.8,3333.57262622,4,0.381589327822,0.525554505545,0.0953973319556,173.082766339,31.8190431027,172.63743774,31.6757442853,173.394352241,31.7661263828
10.825,3341.28922952,4,0.381791027183,0.525640703468,0.0954477567958,173.196299384,31.8164786289,172.641965973,31.6776166656,173.363578321,31.8171712091
10.85,3349.00583282,4,0.381521744427,0.525477482077,0.0953804361068,173.086872451,31.7193761627,172.626131107,31.6525391116,173.327323144,31.8721268088
10.875,3356.72243612,4,0.381249601608,0.525333452842,0.095312400402,173.051256215,31.6397496708,172.668876543,31.6402331419,173.177881422,31.8961208567
10.9,3364.43903942,4,0.381003000519,0.525185391746,0.0952507501298,172.996983824,31.5848706574,172.831157731,31.6626222854,172.923528363,31.8670486143
10.925,3372.15564272,4,0.381022383385,0.525218804555,0.0952555958462,173.154092102,31.6122049069,172.921773724,31.6878591638,172.710816305,31.8193162734
10.95,3379.87224602,4,0.380624347434,0.524990432085,0.0951560868585,173.120301574,31.5879392861,172.909619597,31.6703692731,172.530564791,31.761705095
10.975,3387.58884933,4,0.380337389341,0.524857283059,0.0950843473353,173.106722124,31.5950852644,172.816813193,31.5989019916,172.505609511,31.7543894626
11,3395.30545263,4,0.379901478814,0.524543562132,0.0949753697034,173.176310202,31.6519962086,172.667095978,31.5003951581,172.274049058,31.687163558
11.025,3403.02205593,4,0.379780592932,0.524530385012,0.094945148233,173.178978202,31.7024975378,172.642857948,31.4384647242,172.284026939,31.668414409
11.05,3410.73865923,4,0.379185424439,0.524267156245,0.0947963561098,173.076847775,31.7051167186,172.593664085,31.3757106188,172.174094101,31.5799699831
11.075,3418.45526253,4,0.379222201165,0.524377455545,0.0948055502913,172.971889259,31.7094561326,172.738620222,31.4046653695,172.245676516,31.5558568523
11.1,3426.17186583,4,0.379096555666,0.524288116766,0.0947741389166,172.849129053,31.7075802143,172.760262966,31.4143809725,172.259104984,31.5166507112
11.125,3433.88846913,4,0.379364525656,0.524462122085,0.0948411314139,172.730539159,31.6771149407,172.945529593,31.4974400013,172.367673631,31.5309536539
11.15,3441.60507244,4,0.379021770188,0.524225398394,0.0947554425469,172.541824921,31.6115962781,172.7929541,31.4638872224,172.474082461,31.5444587636
11.175,3449.32167574,4,0.379274323019,0.524314304788,0.0948185807548,172.460417954,31.5899093523,172.711959851,31.4735021164,172.726928666,31.6195787156
11.2,3457.03827904,4,0.379077501628,0.524112494904,0.094769375407,172.285975652,31.5375463551,172.589775134,31.4634186081,172.8237903,31.632890237
11.225,3464.75488234,4,0.379381634892,0.524277716861,0.0948454087231,172.421591039,31.5923328166,172.583028396,31.5131300919,172.861687184,31.6043168801
11.25,3472.47148564,4,0.378686188595,0.523884065381,0.0946715471487,172.263937471,31.4973116156,172.434176534,31.5177759536,172.776999425,31.5210792671
11.275,3480.18808894,4,0.378668126827,0.52390224198,0.0946670317069,172.401596968,31.5126211933,172.277846204,31.5254940606,172.815738645,31.4935425977
11.3,3487.90469224,4,0.378320337121,0.523682706892,0.0945800842802,172.472746182,31.5160712125,172.006219857,31.4717006662,172.799004489,31.4570628809
11.325,3495.62129555,4,0.378369989162,0.523725184662,0.0945924972904,172.490159438,31.5097615677,171.825504387,31.4168272473,173.006743107,31.5306412043
11.35,3503.33789885,4,0.377697281585,0.523342530191,0.0944243203963,172.41163924,31.4472316315,171.698991478,31.3771873343,172.831713014,31.4648746523
11.375,3511.05450215,4,0.377655069769,0.523327577804,0.0944137674422,172.333473639,31.3725705681,171.695614412,31.3931260264,172.900325286,31.5130591602
11.4,3518.77110545,4,0.377292212726,0.523078757308,0.0943230531816,172.262345428,31.2989354499,171.517738239,31.3274982398,172.902862845,31.5617375258
11.425,3526.48770875,4,0.37719522927,0.523104510091,0.0942988073176,172.236340826,31.2299818538,171.59990146,31.3360857394,172.874365291,31.5978924299
11.45,3534.20431205,4,0.376699033837,0.522903105625,0.0941747584593,172.190857434,31.1658397721,171.586247292,31.2871200056,172.734304376,31.587128777
11.475,3541.92091535,4,0.376755395408,0.523000114777,0.094188848852,172.281310899,31.1862604448,171.732142519,31.2897598684,172.596698109,31.578138485
11.5,3549.63751866,4,0.376738126076,0.522995457773,0.094184531519,172.327592178,31.1902283267,171.796147008,31.2926151186,172.483663291,31.5670041936
11.525,3557.35412196,4,0.376889844016,0.5230776031,0.0942224610039,172.408860966,31.2275900903,171.963935384,31.3471741639,172.318546019,31.5129586304
11.55,3565.07072526,4,0.376756095208,0.522910046183,0.0941890238021,172.262258893,31.2074602137,172.106210048,31.3905376652,172.157504474,31.4563356191
11.575,3572.78732856,4,0.376668361694,0.522778058457,0.0941670904235,172.143588907,31.1957380573,172.234176691,31.4181449526,172.018402761,31.4185484743
11.6,3580.50393186,4,0.376622548797,0.522709037648,0.0941556371993,172.019422541,31.1994295462,172.335081943,31.4213092005,171.974809234,31.4002558913
11.625,3588.22053516,4,0.376501584956,0.522638974941,0.094125396239,171.937452098,31.2267991042,172.348832979,31.3839617223,171.975204488,31.3800360959
11.65,3595.93713846,4,0.376173479767,0.522458251381,0.0940433699417,171.761312346,31.231456476,172.348657828,31.3324333289,171.973252637,31.3449981178
11.675,3603.65374177,4,0.375995350792,0.522345702248,0.0939988376981,171.524442398,31.2150922427,172.335735415,31.2975904402,172.112849802,31.3517366773
11.7,3611.37034507,4,0.375950114955,0.522299870245,0.0939875287388,171.286860904,31.1714809202,172.471367215,31.3244591982,172.171211756,31.3571864543
11.725,3619.08694837,4,0.375667813907,0.522123862845,0.0939169534768,171.12234401,31.1277559304,172.484910499,31.3303985462,172.148557674,31.3244977568
11.75,3626.80355167,4,0.375518472514,0.522057026061,0.0938796181285,171.114507916,31.1359159751,172.457407236,31.3394432023,172.119210068,31.2700110972
11.775,3634.52015497,4,0.375440436855,0.521950896473,0.0938601092139,170.992796319,31.1183519024,172.53521872,31.4023177823,172.059102707,31.205219573
11.8,3642.23675827,4,0.375344146674,0.521914540428,0.0938360366686,170.986545878,31.1179890793,172.555152732,31.4569142189,172.010958095,31.126947838
11.825,3649.95336157,4,0.374935690688,0.521764176234,0.0937339226721,171.016365207,31.1080419033,172.483086382,31.4678478437,171.904728611,31.0239934157
11.85,3657.66996488,4,0.374797553165,0.521771791108,0.0936993882912,171.124815043,31.1165656287,172.370453683,31.4629843321,171.918097948,30.9858482051
11.875,3665.38656818,4,0.374866170501,0.521832734844,0.0937165426251,171.253844385,31.1331517263,172.226382109,31.4477244958,171.995500848,31.0016517471
11.9,3673.10317148,4,0.375224449131,0.522056897127,0.0938061122827,171.431169817,31.1961302947,172.118886032,31.4204025407,172.150989832,31.0554367068
11.925,3680.81977478,4,0.374992173695,0.521872192356,0.0937480434238,171.545465706,31.2305795706,171.959059096,31.3658493087,172.013545506,31.0175548424
11.95,3688.53637808,4,0.375033486679,0.52185271677,0.0937583716698,171.69306569,31.2597370864,171.88098577,31.3379106895,171.926037056,31.0266494224
11.975,3696.25298138,4,0.374650959584,0.521548001718,0.093662739896,171.771033268,31.2537620464,171.724522888,31.2860838812,171.701744175,30.9889562503
12,3703.96958468,4,0.374932411502,0.521681802019,0.0937331028755,171.925170131,31.2763706803,171.836943696,31.326118264,171.570274904,30.9965755941
12.025,3711.68618799,4,0.374476762657,0.521427390991,0.0936191906641,171.945752986,31.2383812654,171.732735952,31.2455661662,171.401396424,31.0013677899
12.05,3719.40279129,4,0.374600565091,0.521529823917,0.0936501412727,172.024407968,31.2216168266,171.880672851,31.2574256863,171.278603875,31.0371790578
12.075,3727.11939459,4,0.37434070849,0.521333025948,0.0935851771225,172.016961715,31.1856830382,171.990882836,31.2629559508,170.980853825,31.0027113303
12.1,3734.83599789,4,0.374535375054,0.521429993482,0.0936338437636,172.287933795,31.2840823946,172.00782772,31.2467491482,170.791217875,30.9691158242
12.125,3742.55260119,4,0.373955502653,0.521081908474,0.0934888756632,172.133443852,31.2251164007,171.934727606,31.178309091,170.672611448,30.9517610793
12.15,3750.26920449,4,0.374258279763,0.521277378431,0.0935645699407,172.242357432,31.2834637864,171.94029803,31.1398372535,170.754579395,31.0074715658
12.175,3757.98580779,4,0.374278333775,0.521218714818,0.0935695834438,172.307144668,31.3470071084,171.945024365,31.101601619,170.627648366,30.987170212
12.2,3765.7024111,4,0.374376220982,0.521306291644,0.0935940552456,172.316886638,31.3858327191,171.90151438,31.0218291864,170.749860519,31.0525538411
12.225,3773.4190144,4,0.373873857153,0.521098960186,0.0934684642883,172.206670998,31.3725456335,171.825873057,30.9344039593,170.729599701,31.0278547915
12.25,3781.1356177,4,0.374109600635,0.521308585801,0.0935274001588,172.10825242,31.3714675345,171.977927441,30.9623047074,170.886095404,31.0598837346
12.275,3788.852221,4,0.374275565157,0.521383860126,0.0935688912893,172.005912092,31.3651871231,172.046201663,30.9771733074,170.996107548,31.0927273443
12.3,3796.5688243,4,0.374616447735,0.521596044493,0.0936541119337,171.892901285,31.3310633549,172.204225784,31.0430864073,171.16366762,31.1460367915
12.325,3804.2854276,4,0.374383406386,0.521426641307,0.0935958515965,171.774674956,31.2903665713,172.044414173,31.0123157107,171.273200937,31.1593272467
12.35,3812.0020309,4,0.37422388596,0.521300090274,0.0935559714901,171.692626309,31.268632116,171.871162596,30.984812744,171.402683812,31.1687415908
12.375,3819.71863421,4,0.374088349512,0.521183899762,0.0935220873779,171.665345328,31.2530196195,171.624621574,30.9417858905,171.561036043,31.193545283
12.4,3827.43523751,4,0.374200927892,0.521244961302,0.093550231973,171.748875554,31.2657353423,171.457068048,30.9421034248,171.706569304,31.2086163743
12.425,3835.15184081,4,0.374038746981,0.521163444252,0.0935096867452,171.768943267,31.2332815028,171.28750697,30.9583969858,171.775233517,31.1842894046
12.45,3842.86844411,4,0.374075914669,0.521162817436,0.0935189786673,171.946367155,31.2503056618,171.076003803,30.9698578251,171.809263065,31.1650830409
12.475,3850.58504741,4,0.374042187143,0.52110472083,0.0935105467857,171.993177888,31.2464369714,170.819203596,30.9384208039,171.961885634,31.1919689285
12.5,3858.30165071,4,0.373933056136,0.521026080625,0.093483264034,171.960644487,31.2084211508,170.67046895,30.9175124896,172.065140776,31.223649326
12.525,3866.01825401,4,0.373838401036,0.520962431761,0.0934596002589,171.901681834,31.1484887729,170.671352409,30.9510725369,172.060146391,31.2263917208
12.55,3873.73485732,4,0.373991998474,0.520991964504,0.0934979996185,171.858998974,31.092361174,170.630272416,30.9886851691,172.173755172,31.283251136
12.575,3881.45146062,4,0.374006928888,0.520993095472,0.0935017322219,171.858072609,31.0333337592,170.592438435,31.0008127339,172.21387444,31.3338782518
12.6,3889.16806392,4,0.3738371096,0.520964620921,0.0934592774001,171.847353479,30.9652793974,170.613862403,31.014088988,172.174871143,31.346262248
12.625,3896.88466722,4,0.373885827422,0.521071359795,0.0934714568556,171.970547632,30.9579929516,170.677423078,31.0304346189,172.094748391,31.3493651018
12.65,3904.60127052,4,0.374147780834,0.521224632659,0.0935369452085,172.163708869,31.0173514554,170.753549521,31.0392657826,171.9785014,31.3465701388
12.675,3912.31787382,4,0.37445521916,0.521409482565,0.09361380479,172.324033218,31.0766571388,170.868860146,31.0718752023,171.887398564,31.3314047081
12.7,3920.03447712,4,0.374414014667,0.521415994,0.0936035036666,172.323474295,31.0873449265,170.987932584,31.0867620366,171.775279727,31.2955436933
12.725,3927.75108043,4,0.374624046272,0.52155375227,0.0936560115679,172.248907104,31.0950029567,171.237411345,31.145534712,171.737821622,31.2815458027
12.75,3935.46768373,4,0.374370006044,0.521324575195,0.0935925015111,171.958885728,31.0223549744,171.414002439,31.1887280987,171.622309941,31.2475811608
12.775,3943.18428703,4,0.374661764199,0.521497287886,0.0936654410497,171.794165161,31.0057522229,171.623040355,31.2333903791,171.750267566,31.292356867
12.8,3950.90089033,4,0.37442407539,0.521407585882,0.0936060188475,171.654108094,31.0156505904,171.699022826,31.2089208134,171.724569616,31.2475908367
12.825,3958.61749363,4,0.374671966619,0.52157235435,0.0936679916548,171.543694039,31.0607640773,171.812739269,31.2010707582,171.885608796,31.2722115912
12.85,3966.33409693,4,0.374470238019,0.521395619128,0.0936175595047,171.246987222,31.0343294476,171.807788973,31.1648339273,172.010633445,31.2845230197
12.875,3974.05070023,4,0.374658252644,0.521476686744,0.0936645631611,171.007682857,30.9959634915,172.116571762,31.2615512453,172.021994653,31.273108099
12.9,3981.76730354,4,0.374129610865,0.521115350379,0.0935324027162,170.852334015,30.981825084,172.013561134,31.2107410433,171.919289369,31.206085253
12.925,3989.48390684,4,0.374196020192,0.521144923353,0.093549005048,170.881259827,31.043613283,172.12788817,31.2540143882,171.805184655,31.1176022996
12.95,3997.20051014,4,0.373931050022,0.52087625084,0.0934827625055,170.677824207,31.0191390906,172.185784894,31.3057384285,171.681893508,31.0242046361
12.975,4004.91711344,4,0.374055756047,0.520967429284,0.0935139390118,170.765322257,31.0759887568,172.184992257,31.3369369216,171.685580545,30.9672884006
13,4012.63371674,4,0.373661893238,0.520833273752,0.0934154733096,170.648894681,31.0252117725,172.073342746,31.3200954585,171.779037375,30.9365819518
13.025,4020.35032004,4,0.374060215338,0.521124622216,0.0935150538345,170.76431691,31.0518330285,172.008137952,31.3329798285,172.018995063,30.9965144505
13.05,4028.06692334,4,0.374203919294,0.521179892296,0.0935509798234,170.766511859,31.0410670723,171.907446471,31.3374055539,172.171994309,31.038729296
13.075,4035.78352665,4,0.374615633278,0.521475853377,0.0936539083196,170.889947229,31.0690442762,171.789490539,31.3042586663,172.461332892,31.1466802882
13.1,4043.50012995,4,0.374500428476,0.521436409919,0.0936251071189,171.065020619,31.1024364167,171.699432966,31.2748568886,172.336217228,31.1139299105
13.125,4051.21673325,4,0.374880560815,0.521657295938,0.0937201402037,171.393783358,31.2083725465,171.649003279,31.2666076562,172.277663639,31.1111402005
13.15,4058.93333655,4,0.374955412616,0.521687065591,0.0937388531541,171.626672101,31.2769415761,171.583751618,31.2426758322,172.138832583,31.0851891858
13.175,4066.64993985,4,0.375221923722,0.521925399114,0.0938054809305,171.730509385,31.2636010077,171.722899467,31.283788706,172.132646071,31.1239493791
13.2,4074.36654315,4,0.375027308072,0.521864269089,0.0937568270179,171.761053688,31.2155150095,171.727426279,31.2481652393,172.035568562,31.1590745065
13.225,4082.08314645,4,0.375129456346,0.521891984282,0.0937823640866,171.807256298,31.1932478318,171.916336608,31.2778922316,171.827285627,31.1771152425
13.25,4089.79974976,4,0.375028296101,0.521777392399,0.0937570740253,171.934804859,31.2015210545,171.98657298,31.2847836747,171.514466085,31.1366966802
13.275,4097.51635306,4,0.374932814134,0.521670483118,0.0937332035335,172.109611749,31.2498138611,171.970328685,31.2593495224,171.248631228,31.0900016689
13.3,4105.23295636,4,0.374517692634,0.52137192946,0.0936294231584,172.074703716,31.2308714433,171.849871129,31.1718444556,171.105480087,31.0928171843
13.325,4112.94955966,4,0.374305679256,0.521169539421,0.093576419814,172.187411794,31.2779884605,171.672728172,31.047100851,170.967551302,31.1175162222
13.35,4120.66616296,4,0.373984455536,0.520930166086,0.0934961138839,172.191993509,31.318822669,171.594112514,30.9522042886,170.802218428,31.0913874835
13.375,4128.38276626,4,0.373886501743,0.520963635358,0.0934716254359,172.15636282,31.3325585169,171.704109313,30.9218539444,170.760849471,31.0835485502
13.4,4136.09936956,4,0.37385918075,0.521026495238,0.0934647951876,172.021689356,31.3185694857,171.912362236,30.9377450916,170.749905063,31.0748259532
13.425,4143.81597287,4,0.37413087169,0.521178893372,0.0935327179226,171.886268046,31.311978458,172.173962231,31.0201374036,170.776142653,31.0668502743
13.45,4151.53257617,4,0.374353368151,0.521330371669,0.0935883420378,171.768135858,31.2913390348,172.385613208,31.0848297756,170.834271844,31.0783418984
13.475,4159.24917947,4,0.374375749196,0.521417191437,0.093593937299,171.646784134,31.2451797282,172.484905857,31.1176475049,170.94344093,31.0972707355
13.5,4166.96578277,4,0.374646037822,0.521585736671,0.0936615094556,171.585780731,31.2218195836,172.443705675,31.1258328903,171.214269747,31.1799210231
13.525,4174.68238607,4,0.374642520232,0.52152690936,0.0936606300581,171.482343157,31.19521913,172.267793667,31.086342966,171.43524045,31.2451332611
13.55,4182.39898937,4,0.374991569793,0.521770214809,0.0937478924483,171.556205736,31.219046896,172.283234344,31.1319634455,171.58916016,31.2628226206
13.575,4190.11559267,4,0.374860284316,0.521770507857,0.0937150710789,171.553926796,31.1900591731,172.267225249,31.1880410372,171.608070269,31.2029583171
13.6,4197.83219598,4,0.374991885143,0.521860184313,0.0937479712859,171.671625472,31.2035092845,172.149974938,31.2407494492,171.69748171,31.1696529533
13.625,4205.54879928,4,0.374819492898,0.521692596124,0.0937048732244,171.85285658,31.2338629166,171.805758238,31.2133600377,171.693524155,31.1236523014
13.65,4213.26540258,4,0.374887899242,0.521683092074,0.0937219748105,171.915053392,31.2401111263,171.494873395,31.1665052445,171.933071425,31.1813360158
13.675,4220.98200588,4,0.374383623183,0.521339671482,0.0935959057956,171.876481667,31.1893335959,171.23080496,31.1283254318,171.893154731,31.1444046227
13.7,4228.69860918,4,0.37417932471,0.521148420094,0.0935448311774,171.692406757,31.068699727,171.166363796,31.1677582453,171.950996679,31.1746040966
13.725,4236.41521248,4,0.373762962983,0.520768011279,0.0934407407457,171.508088665,30.94673798,170.894405378,31.1278531995,172.027514959,31.232529307
13.75,4244.13181578,4,0.373775905592,0.520746879458,0.0934439763979,171.507869341,30.8860839696,170.861990583,31.1503126245,172.038989245,31.2739549175
13.775,4251.84841909,4,0.373236177905,0.520514378104,0.0933090444763,171.574345883,30.8395012173,170.687439646,31.0818985979,171.914783541,31.2542127275
13.8,4259.56502239,4,0.373429101397,0.520750695866,0.0933572753493,171.850713571,30.8886516434,170.746609234,31.0890779101,171.815055957,31.246044892
