time,x,y,z,rel_vel_mag,alpha_deg,alpha_geom_deg,cl,cd,cm
0.925,5,-5.41693258462,0.678470596343,1.90211740487,18.9104285743,21.1208347351,0.888473979529,0.197208724176,1e-300
0.95,5,-5.4608576455,0.670228520037,1.90168334225,18.892118235,21.1208347351,0.887392404027,0.197223689591,1e-300
0.975,5,-5.50549162677,0.667959046278,1.90139330412,18.8782137705,21.1208347351,0.886195766895,0.197325492272,1e-300
1,5,-5.55002614733,0.671703278273,1.90096045541,18.8553979819,21.1208347351,0.884642242842,0.197396234134,1e-300
1.025,5,-5.59365462745,0.681393402972,1.90067916729,18.8410078108,21.1208347351,0.884130615645,0.197377617156,1e-300
1.05,5,-5.63558689702,0.696853919257,1.90060133085,18.8290135759,21.1208347351,0.88409007071,0.197266354403,1e-300
1.075,5,-5.67506350654,0.717804816501,1.90055728803,18.8153277584,21.1208347351,0.883303578632,0.197345122735,1e-300
1.1,5,-5.71136948183,0.743866645934,1.90052279247,18.8058097106,21.1208347351,0.882405696136,0.197425157745,1e-300
1.125,5,-5.7438472731,0.77456739297,1.9006266924,18.8067100607,21.1208347351,0.882899591078,0.197363441943,1e-300
1.15,5,-5.77190866414,0.809351026019,1.90075430623,18.7968619442,21.1208347351,0.883143737615,0.197236380628,1e-300
1.175,5,-5.7950454256,0.847587566966,1.900973024,18.7876077929,21.1208347351,0.884582204389,0.196985943889,1e-300
1.2,5,-5.81283851981,0.888584500917,1.90111086784,18.7663112632,21.1208347351,0.883858647014,0.196921620418,1e-300
1.225,5,-5.82496569002,0.931599318566,1.90109770569,18.7215294842,21.1208347351,0.881397245943,0.196894203151,1e-300
1.25,5,-5.83120729697,0.975852964037,1.90071571951,18.6379527745,21.1208347351,0.873472232246,0.197413061376,1e-300
1.275,5,-5.83145029681,1.02054394462,1.8998764398,18.5497366654,21.1208347351,0.865865497137,0.197906525311,1e-300
1.3,5,-5.82569028847,1.0648628469,1.89902858255,18.501028291,21.1208347351,0.862093593536,0.198166790627,1e-300
1.325,5,-5.81403159343,1.10800699627,1.89891159986,18.500912339,21.1208347351,0.863710189605,0.197926694173,1e-300
1.35,5,-5.79668536623,1.14919499448,1.89915763499,18.5117018215,21.1208347351,0.865244003644,0.197717053738,1e-300
1.375,5,-5.77396577025,1.18768087181,1.899444306,18.5283705723,21.1208347351,0.865372683361,0.19782581815,1e-300
1.4,5,-5.74628428777,1.22276759753,1.89966040765,18.5530312076,21.1208347351,0.866836281514,0.197803639298,1e-300
1.425,5,-5.71414226745,1.25381970413,1.89968984492,18.5645686169,21.1208347351,0.867232702644,0.197837470069,1e-300
1.45,5,-5.67812184426,1.28027479642,1.89946171893,18.5727034291,21.1208347351,0.869133783373,0.197597705006,1e-300
1.475,5,-5.63887539625,1.30165373731,1.89894194637,18.5765042071,21.1208347351,0.870287268037,0.197486044451,1e-300
1.5,5,-5.59711372907,1.31756932556,1.8981494607,18.5806570513,21.1208347351,0.870754888985,0.197461609386,1e-300
1.525,5,-5.55359320238,1.32773330861,1.89719575201,18.5840610504,21.1208347351,0.870663991571,0.197503768341,1e-300
1.55,5,-5.50910203112,1.33196160311,1.89610219395,18.5943114667,21.1208347351,0.871071045474,0.19753807786,1e-300
1.575,5,-5.4644460099,1.33017762901,1.89483879255,18.5991413317,21.1208347351,0.870823688037,0.197620405605,1e-300
1.6,5,-5.42043391899,1.32241369646,1.89380528824,18.6063813011,21.1208347351,0.871078823988,0.197629187971,1e-300
1.625,5,-5.37786287622,1.30881042066,1.89290733431,18.6115778944,21.1208347351,0.871022554527,0.197624318702,1e-300
1.65,5,-5.33750390012,1.28961417513,1.89227951755,18.6172146312,21.1208347351,0.870755379102,0.197708816461,1e-300
1.675,5,-5.30008794571,1.26517262955,1.89187229806,18.6179498943,21.1208347351,0.868603888047,0.198009239908,1e-300
1.7,5,-5.26629266597,1.235928453,1.89166565988,18.628032213,21.1208347351,0.869117554864,0.198022082502,1e-300
1.725,5,-5.23673013862,1.20241129662,1.89145193226,18.6115590981,21.1208347351,0.867094368138,0.198158222235,1e-300
1.75,5,-5.21193578056,1.16522820096,1.89138777071,18.6081563107,21.1208347351,0.867871148369,0.198016954391,1e-300
1.775,5,-5.19235865078,1.12505260159,1.89137903671,18.6026554331,21.1208347351,0.867474002125,0.198076890084,1e-300
1.8,5,-5.17835331729,1.08261213236,1.891557452,18.6001800269,21.1208347351,0.867036892881,0.198132962069,1e-300
1.825,5,-5.1701734354,1.03867544692,1.89192927622,18.6010852255,21.1208347351,0.867096836273,0.198138776509,1e-300
1.85,5,-5.16796715371,0.99403829742,1.8925997679,18.6134887442,21.1208347351,0.868093534861,0.198112775828,1e-300
1.875,5,-5.17177443094,0.949509122322,1.89343128845,18.6148256543,21.1208347351,0.86881924483,0.198009366044,1e-300
1.9,5,-5.18152631221,0.905894404547,1.89423646623,18.6048562516,21.1208347351,0.868413259165,0.197977913479,1e-300
1.925,5,-5.19704617789,0.863984064965,1.89493397582,18.5892098347,21.1208347351,0.867623259446,0.197957555285,1e-300
1.95,5,-5.21805294248,0.824537155879,1.89550154069,18.5724461522,21.1208347351,0.866074655734,0.198110137109,1e-300
1.975,5,-5.24416614536,0.788268113569,1.89596678882,18.5588275117,21.1208347351,0.864673304612,0.198232197001,1e-300
2,5,-5.27491284151,0.755833818898,1.8962958838,18.553574388,21.1208347351,0.864351190831,0.198258040953,1e-300
2.025,5,-5.30973616713,0.727821700322,1.89635849837,18.5421814087,21.1208347351,0.863695035904,0.198237690396,1e-300
2.05,5,-5.34800542524,0.704739094773,1.89629207663,18.5402619813,21.1208347351,0.864346520692,0.198118171859,1e-300
2.075,5,-5.38902750837,0.687004059108,1.89604896352,18.5408409869,21.1208347351,0.864320029113,0.198124136497,1e-300
2.1,5,-5.43205945175,0.674937798543,1.89568293174,18.5408035736,21.1208347351,0.864189256408,0.19811163276,1e-300
2.125,5,-5.47632188932,0.668758849194,1.89521185774,18.5431572484,21.1208347351,0.864261414951,0.198114712816,1e-300
2.15,5,-5.52101316914,0.668579120097,1.89466347537,18.54314461,21.1208347351,0.864164693691,0.198141543582,1e-300
2.175,5,-5.56532387237,0.674401866388,1.89418985184,18.5403105029,21.1208347351,0.864429851958,0.19808301513,1e-300
2.2,5,-5.6084514729,0.686121630343,1.89378188027,18.5359446457,21.1208347351,0.864562463651,0.198023820753,1e-300
2.225,5,-5.64961487221,0.703526151362,1.8934430848,18.5290634761,21.1208347351,0.86468140954,0.197960176125,1e-300
2.25,5,-5.68806854609,0.726300210294,1.89323171159,18.5209977182,21.1208347351,0.863704784782,0.198080424086,1e-300
2.275,5,-5.72311604707,0.754031338471,1.89328411677,18.5186597315,21.1208347351,0.863790675549,0.198074069681,1e-300
2.3,5,-5.75412261803,0.786217288074,1.8934125761,18.5051163149,21.1208347351,0.862694124792,0.198153882472,1e-300
2.325,5,-5.78052668851,0.822275128509,1.89372439454,18.4956965188,21.1208347351,0.862868299717,0.198045881525,1e-300
2.35,5,-5.80185004548,0.861551804062,1.89416469848,18.4848009127,21.1208347351,0.862455087089,0.198037664529,1e-300
2.375,5,-5.81770649442,0.903335961608,1.89466584003,18.4708917676,21.1208347351,0.861468140201,0.198058489748,1e-300
2.4,5,-5.82780885383,0.94687083417,1.89519419392,18.4481131887,21.1208347351,0.859483704556,0.198165455562,1e-300
2.425,5,-5.83197415648,0.991367946982,1.89589066337,18.422076769,21.1208347351,0.857644836169,0.198217532763,1e-300
2.45,5,-5.83012696317,1.03602139782,1.89627369782,18.3917689542,21.1208347351,0.85631601469,0.198149354894,1e-300
2.475,5,-5.82230072903,1.08002245297,1.89678870527,18.3705274116,21.1208347351,0.855681391354,0.198078213782,1e-300
2.5,5,-5.80863719764,1.12257419446,1.89741769612,18.3523262826,21.1208347351,0.855028676302,0.198023364834,1e-300
2.525,5,-5.78938383381,1.16290595337,1.8978942489,18.3385454541,21.1208347351,0.85490208397,0.197926119776,1e-300
2.55,5,-5.76488934172,1.20028726758,1.898202216,18.3288572765,21.1208347351,0.853831627676,0.198010942651,1e-300
2.575,5,-5.73559734939,1.23404111151,1.89832413324,18.3412484509,21.1208347351,0.854816045226,0.197993678014,1e-300
2.6,5,-5.70203837396,1.26355615789,1.89803554054,18.3344734698,21.1208347351,0.853877519501,0.198056115668,1e-300
2.625,5,-5.66482021337,1.28829784976,1.89751338097,18.3449213584,21.1208347351,0.85457641526,0.198066787789,1e-300
2.65,5,-5.62461693827,1.307818082,1.89662678296,18.3549882829,21.1208347351,0.854829302805,0.198121370424,1e-300
2.675,5,-5.58215668376,1.32176331709,1.8954566822,18.3694717243,21.1208347351,0.85531805925,0.198157569155,1e-300
2.7,5,-5.53820846183,1.32988098817,1.89395773487,18.3863814249,21.1208347351,0.855662180972,0.198237454195,1e-300
2.725,5,-5.49356823355,1.33202407336,1.89218181825,18.4088700612,21.1208347351,0.856386337339,0.198328471501,1e-300
2.75,5,-5.44904449317,1.32815375853,1.89037391964,18.4262431892,21.1208347351,0.857062570506,0.198377727153,1e-300
2.775,5,-5.40544362516,1.31834014024,1.88896658419,18.4426105712,21.1208347351,0.857465333391,0.198476616651,1e-300
2.8,5,-5.36355529957,1.30276095626,1.88781202284,18.4540171115,21.1208347351,0.858106986328,0.198429262572,1e-300
2.825,5,-5.32413816998,1.28169836644,1.88702017452,18.4620275062,21.1208347351,0.857964906034,0.198529197556,1e-300
2.85,5,-5.28790613334,1.25553384245,1.88662415823,18.4663739758,21.1208347351,0.85802050379,0.198559902033,1e-300
2.875,5,-5.25551540028,1.22474125882,1.88652746644,18.4714036591,21.1208347351,0.858570146008,0.198543388118,1e-300
2.9,5,-5.22755261031,1.18987831041,1.88664724833,18.4639206392,21.1208347351,0.858041899362,0.198546667458,1e-300
2.925,5,-5.20452420694,1.15157641185,1.88704801479,18.4599878796,21.1208347351,0.858219900647,0.198492936276,1e-300
2.95,5,-5.18684726536,1.11052926175,1.88755193282,18.4538183859,21.1208347351,0.857391104711,0.19856559054,1e-300
2.975,5,-5.17484193863,1.0674802789,1.88816381752,18.4445368322,21.1208347351,0.856852693526,0.198541562572,1e-300
3,5,-5.16872565927,1.02320913794,1.88881589584,18.4382966405,21.1208347351,0.856512417799,0.198537990553,1e-300
3.025,5,-5.16860920127,0.978517648457,1.88965072341,18.4299869474,21.1208347351,0.856114732661,0.198519921305,1e-300
3.05,5,-5.17449467384,0.93421523309,1.89058630041,18.4165530353,21.1208347351,0.855743356616,0.19847733645,1e-300
3.075,5,-5.18627548322,0.891104267835,1.89121181825,18.3983282442,21.1208347351,0.854813021082,0.19848872022,1e-300
3.1,5,-5.20373826318,0.849965549929,1.89172833511,18.3808103043,21.1208347351,0.854523271559,0.198414314507,1e-300
3.125,5,-5.22656673942,0.811544156575,1.89223871368,18.3678955683,21.1208347351,0.853673316143,0.198429420812,1e-300
3.15,5,-5.25434745771,0.776535950591,1.89268863447,18.3651913192,21.1208347351,0.853812477176,0.198400787328,1e-300
3.175,5,-5.28657727208,0.74557497741,1.89287513247,18.3532046469,21.1208347351,0.853310153281,0.198352338403,1e-300
3.2,5,-5.32267245749,0.719221981663,1.89290510404,18.3490127408,21.1208347351,0.853424262213,0.198291099046,1e-300
3.225,5,-5.36197928186,0.69795425135,1.89270841964,18.3481250588,21.1208347351,0.853910101777,0.198208540396,1e-300
3.25,5,-5.40378584603,0.682156973509,1.89241318261,18.3481187147,21.1208347351,0.854048505035,0.198149256731,1e-300
3.275,5,-5.44733497721,0.67211625797,1.89192277556,18.3456371864,21.1208347351,0.853824332398,0.198123730435,1e-300
3.3,5,-5.49183794238,0.668013955522,1.89126470708,18.3487636911,21.1208347351,0.853993603667,0.198130403947,1e-300
3.325,5,-5.53648873334,0.669924364346,1.89055977399,18.3486484046,21.1208347351,0.854120495147,0.198111590782,1e-300
3.35,5,-5.58047866453,0.677812884385,1.89009065674,18.3483802365,21.1208347351,0.854278108201,0.198118927909,1e-300
3.375,5,-5.62301101948,0.691536643991,1.88964489842,18.341104146,21.1208347351,0.853908576107,0.198130997613,1e-300
3.4,5,-5.66331548034,0.710847087522,1.88927189818,18.3302582356,21.1208347351,0.853956990988,0.198040560604,1e-300
3.425,5,-5.70066207943,0.735394477019,1.88911676361,18.3154618127,21.1208347351,0.852826142007,0.198089625222,1e-300
3.45,5,-5.73437441989,0.764734226429,1.88923055906,18.3155937314,21.1208347351,0.853313419999,0.198034127208,1e-300
3.475,5,-5.76384192615,0.79833495365,1.88937481838,18.2901784343,21.1208347351,0.85180754594,0.198031716043,1e-300
3.5,5,-5.78853090225,0.835588104572,1.88977607157,18.2814587396,21.1208347351,0.852000169679,0.197965119592,1e-300
3.525,5,-5.80799419783,0.875818974811,1.89025801519,18.2696020046,21.1208347351,0.851620816625,0.197918218805,1e-300
3.55,5,-5.82187930656,0.918298929499,1.89079997584,18.2532289616,21.1208347351,0.851086019898,0.197811744964,1e-300
3.575,5,-5.82993475056,0.962258599843,1.89138347922,18.2291782756,21.1208347351,0.849793960256,0.197746727913,1e-300
3.6,5,-5.83201463496,1.00690181742,1.89196394908,18.204235834,21.1208347351,0.848495511178,0.197717523722,1e-300
3.625,5,-5.82808129028,1.05142003385,1.89238064037,18.1837053623,21.1208347351,0.847856284127,0.19765728179,1e-300
3.65,5,-5.81820595464,1.0950069647,1.89293786797,18.1689421002,21.1208347351,0.847394550061,0.197630465017,1e-300
3.675,5,-5.80256748359,1.13687319236,1.89344423084,18.1545272108,21.1208347351,0.846776147369,0.197603778648,1e-300
3.7,5,-5.78144911075,1.17626046344,1.89377800537,18.1433451689,21.1208347351,0.846336968864,0.197576292571,1e-300
3.725,5,-5.75523331809,1.21245542179,1.89393257698,18.1376638715,21.1208347351,0.845844902962,0.197615027373,1e-300
3.75,5,-5.72439490869,1.24480252831,1.89386870167,18.1409232732,21.1208347351,0.846159907863,0.197591230691,1e-300
3.775,5,-5.68949240738,1.27271593364,1.89347857143,18.1392176386,21.1208347351,0.845813075868,0.197613823004,1e-300
3.8,5,-5.65115794513,1.29569008867,1.89286564854,18.1457394745,21.1208347351,0.846289773166,0.197604896365,1e-300
3.825,5,-5.61008581034,1.31330890073,1.8920290041,18.1565215547,21.1208347351,0.846805065619,0.197631085742,1e-300
3.85,5,-5.56701987429,1.32525326957,1.89106582615,18.1686709417,21.1208347351,0.847085189605,0.197665839688,1e-300
3.875,5,-5.52274011868,1.33130686669,1.88969221453,18.18570311,21.1208347351,0.847487890517,0.197752037073,1e-300
3.9,5,-5.47804850911,1.33136005336,1.88813083277,18.2045787153,21.1208347351,0.848126731544,0.197830612228,1e-300
3.925,5,-5.4337544704,1.32541186629,1.88685401567,18.2226555621,21.1208347351,0.848982587882,0.197888638823,1e-300
3.95,5,-5.39066022683,1.31357003511,1.88585403805,18.2358858677,21.1208347351,0.849253549484,0.197991538156,1e-300
3.975,5,-5.34954627278,1.29604903121,1.88505385234,18.2464594369,21.1208347351,0.84978434531,0.198002381183,1e-300
4,5,-5.31115723696,1.27316618341,1.88449082074,18.2544642612,21.1208347351,0.849495644247,0.198084027595,1e-300
4.025,5,-5.27618839614,1.24533593069,1.88418733174,18.265449955,21.1208347351,0.850059661669,0.198097042553,1e-300
4.05,5,-5.24527308279,1.21306231615,1.88398124868,18.2612697992,21.1208347351,0.849840856453,0.198076541223,1e-300
4.075,5,-5.2189712146,1.17692985811,1.88406376734,18.261231891,21.1208347351,0.849935487472,0.198058516907,1e-300
4.1,5,-5.19775915357,1.1375929637,1.88434021421,18.2610352147,21.1208347351,0.85006299234,0.198039653197,1e-300
4.125,5,-5.18202107849,1.0957640767,1.88478913316,18.2591895725,21.1208347351,0.849793713152,0.198030820335,1e-300
4.15,5,-5.17204202695,1.0522007742,1.88537610146,18.2551520871,21.1208347351,0.849217003944,0.198049429737,1e-300
4.175,5,-5.16800273293,1.00769204586,1.88603644862,18.2580405492,21.1208347351,0.849286897464,0.198072715852,1e-300
4.2,5,-5.16997635343,0.963044004276,1.8869160116,18.2532171454,21.1208347351,0.849152738186,0.198050194704,1e-300
4.225,5,-5.17792714356,0.919065285205,1.88779348304,18.2472426383,21.1208347351,0.849019073243,0.198052386119,1e-300
4.25,5,-5.19171110387,0.876552402063,1.88848203246,18.2356117567,21.1208347351,0.848412786367,0.198064636023,1e-300
4.275,5,-5.2110785884,0.836275320023,1.88916123268,18.223136114,21.1208347351,0.848416344401,0.19797075455,1e-300
4.3,5,-5.23567882611,0.798963510907,1.88983751832,18.2108622995,21.1208347351,0.847508918702,0.198020668378,1e-300
4.325,5,-5.26506627379,0.765292741481,1.89046862984,18.2186550591,21.1208347351,0.848420067495,0.197977360468,1e-300
4.35,5,-5.29870868546,0.735872834411,1.89067503534,18.2034447497,21.1208347351,0.847374593032,0.197961100547,1e-300
4.375,5,-5.33599675204,0.711236623561,1.89077738292,18.2087601181,21.1208347351,0.848294630329,0.197879076265,1e-300
4.4,5,-5.37625513679,0.691830303659,1.89059409179,18.2130567926,21.1208347351,0.848578410325,0.197854228392,1e-300
4.425,5,-5.41875470651,0.678005349114,1.89029489075,18.2169892871,21.1208347351,0.848802873713,0.197814356439,1e-300
4.45,5,-5.46272573716,0.67001214834,1.88987105584,18.2185511688,21.1208347351,0.848666525735,0.19782206149,1e-300
4.475,5,-5.50737185456,0.667995468896,1.88923064871,18.2242495377,21.1208347351,0.848922017441,0.197842243576,1e-300
4.5,5,-5.55188445781,0.671991835543,1.88864316999,18.229336122,21.1208347351,0.849474429811,0.197828244429,1e-300
4.525,5,-5.59545736415,0.681928868736,1.88827246574,18.2301239816,21.1208347351,0.8495220638,0.197864412157,1e-300
4.55,5,-5.63730140994,0.697626595514,1.88792863775,18.2256962668,21.1208347351,0.849455540042,0.197854756748,1e-300
4.575,5,-5.67665874358,0.71880070905,1.88777433345,18.2199036229,21.1208347351,0.849432908873,0.19779692472,1e-300
4.6,5,-5.7128165511,0.74506771783,1.88784556782,18.2128657036,21.1208347351,0.849154573073,0.197795465078,1e-300
4.625,5,-5.74511996625,0.775951891194,1.88816664582,18.2069570564,21.1208347351,0.84922881843,0.197738412338,1e-300
4.65,5,-5.77298393098,0.810893875456,1.88866422563,18.1931560612,21.1208347351,0.848536103157,0.197732094117,1e-300
4.675,5,-5.79590379162,0.849260824551,1.88928950532,18.1872037814,21.1208347351,0.848620882989,0.197681276301,1e-300
4.7,5,-5.81346443885,0.890357861715,1.88990755437,18.1791997834,21.1208347351,0.848333422135,0.197645712216,1e-300
4.725,5,-5.82534782586,0.933440664643,1.89062152071,18.1641421402,21.1208347351,0.847633367683,0.197561200034,1e-300
4.75,5,-5.8313387286,0.977728946152,1.89146277999,18.1463477191,21.1208347351,0.847477178449,0.197464940434,1e-300
4.775,5,-5.83132864384,1.02242058623,1.89212950335,18.129368831,21.1208347351,0.84672856362,0.19743529294,1e-300
4.8,5,-5.8253177542,1.06670615951,1.89269954169,18.1167904178,21.1208347351,0.846618689632,0.19738392456,1e-300
4.825,5,-5.81341492494,1.10978359503,1.89325753184,18.1065783658,21.1208347351,0.846460608031,0.1973629012,1e-300
4.85,5,-5.79583573222,1.15087270281,1.89379581288,18.1010339577,21.1208347351,0.846359987449,0.197320796083,1e-300
4.875,5,-5.77289855874,1.18922930416,1.89424376259,18.1009531026,21.1208347351,0.846162893818,0.197357052531,1e-300
4.9,5,-5.74501882737,1.22415870973,1.89446124186,18.1116479635,21.1208347351,0.846581635042,0.197392062615,1e-300
4.925,5,-5.71270147734,1.25502830127,1.89432097657,18.114385105,21.1208347351,0.846436284528,0.197417624233,1e-300
4.95,5,-5.67653181909,1.2812789892,1.89385676343,18.1277269403,21.1208347351,0.846184547203,0.197524732741,1e-300
4.975,5,-5.63716493349,1.30243533843,1.89309213648,18.1441506508,21.1208347351,0.846474841659,0.197600925209,1e-300
5,5,-5.5953138075,1.31811417921,1.89209376465,18.1650647508,21.1208347351,0.847393282175,0.19764290467,1e-300
5.025,5,-5.55173642098,1.32803154674,1.89095084666,18.1850594958,21.1208347351,0.847881256127,0.197723811095,1e-300
5.05,5,-5.50722201868,1.33200782424,1.88932163333,18.2123510137,21.1208347351,0.848784596104,0.197847027307,1e-300
5.075,5,-5.46257681596,1.32997099601,1.88755896409,18.233326024,21.1208347351,0.849534298358,0.197930645596,1e-300
5.1,5,-5.41860939716,1.32195795173,1.88623936156,18.2547592589,21.1208347351,0.850258823182,0.198041365393,1e-300
5.125,5,-5.37611607103,1.30811381835,1.88510188737,18.2704296154,21.1208347351,0.850486582878,0.198147826586,1e-300
5.15,5,-5.33586644854,1.28868933163,1.88431843213,18.2847425252,21.1208347351,0.851238713756,0.198132184204,1e-300
5.175,5,-5.29858950418,1.26403629502,1.88388234425,18.2938652029,21.1208347351,0.850972564249,0.198219672139,1e-300
5.2,5,-5.26496037328,1.23460120797,1.88390290674,18.3128195269,21.1208347351,0.852380734698,0.198168163014,1e-300
5.225,5,-5.23558812436,1.20091717929,1.88405559969,18.3035812297,21.1208347351,0.851711679183,0.198158640726,1e-300
5.25,5,-5.21100472814,1.16359427178,1.88452528543,18.3065267545,21.1208347351,0.852221142892,0.19812395363,1e-300
5.275,5,-5.19165542281,1.1233084532,1.88506753214,18.3030047239,21.1208347351,0.85167113896,0.198159018653,1e-300
5.3,5,-5.17789065016,1.08078935363,1.88586033477,18.2971939326,21.1208347351,0.851110899822,0.198160243879,1e-300
5.325,5,-5.16995970864,1.03680705081,1.88667683397,18.2916772702,21.1208347351,0.850489050949,0.198194175822,1e-300
5.35,5,-5.16800623819,0.992158123073,1.88755180227,18.2895577062,21.1208347351,0.85026967752,0.198215803236,1e-300
5.375,5,-5.17206561879,0.947651222216,1.88867184325,18.2824578025,21.1208347351,0.850123189619,0.198183601398,1e-300
5.4,5,-5.18206432963,0.904092427737,1.88956491295,18.272666195,21.1208347351,0.849748794258,0.198188931497,1e-300
5.425,5,-5.19782128067,0.862270647662,1.89029767425,18.25776908,21.1208347351,0.849154338841,0.198168568043,1e-300
5.45,5,-5.21905109246,0.82294333036,1.8909576086,18.2467582608,21.1208347351,0.849006728409,0.198118484503,1e-300
5.475,5,-5.24536926471,0.786822746147,1.89165706058,18.243501049,21.1208347351,0.848946153707,0.19813453603,1e-300
5.5,5,-5.27629914014,0.75456308711,1.8921336283,18.2474813191,21.1208347351,0.849512888311,0.198086404388,1e-300
