time,x,y,z,rel_vel_mag,alpha_deg,alpha_geom_deg,cl,cd,cm
4.45,5,-5.23285926894,1.19727438435,1.88329454663,18.2568040991,21.1208347351,0.849671348232,0.198058968662,1e-300
4.475,5,-5.20878971461,1.15961805223,1.88358007135,18.2610198758,21.1208347351,0.850204018259,0.198025684113,1e-300
4.5,5,-5.18999436802,1.1190708237,1.88395246072,18.2607260459,21.1208347351,0.849852717356,0.19805594276,1e-300
4.525,5,-5.17681363804,1.0763670633,1.88458425107,18.2577180655,21.1208347351,0.849380481538,0.19806270876,1e-300
4.55,5,-5.16948624531,1.03228019326,1.88528338274,18.2565814536,21.1208347351,0.848999285444,0.198096407682,1e-300
4.575,5,-5.16814489872,0.987608685735,1.8861153969,18.2569461867,21.1208347351,0.848935609792,0.198111642751,1e-300
4.6,5,-5.17281389185,0.943161601489,1.88719406435,18.2531079423,21.1208347351,0.848987193192,0.198088290798,1e-300
4.625,5,-5.18340866298,0.899743936658,1.88806356641,18.2449190472,21.1208347351,0.848613747012,0.198108532064,1e-300
4.65,5,-5.19973732664,0.858142043218,1.88882544542,18.2315576697,21.1208347351,0.848143252829,0.198079703455,1e-300
4.675,5,-5.2215041489,0.819109387101,1.88958106089,18.2196035187,21.1208347351,0.84782937957,0.198043130293,1e-300
4.7,5,-5.24831490349,0.783352901912,1.89032043438,18.2158252897,21.1208347351,0.847692495168,0.198055261833,1e-300
4.725,5,-5.27968401179,0.75152018542,1.89079864324,18.2140776147,21.1208347351,0.84785379646,0.198009999123,1e-300
4.75,5,-5.3150433373,0.724187770694,1.89100433982,18.2140672535,21.1208347351,0.848123833643,0.197963483682,1e-300
4.775,5,-5.35375247533,0.70185068432,1.89098971189,18.2206450411,21.1208347351,0.848825224247,0.197905697925,1e-300
4.8,5,-5.39511035163,0.684913480807,1.89074591573,18.227728062,21.1208347351,0.849273003156,0.197882626187,1e-300
4.825,5,-5.43836791974,0.673682915562,1.89041533724,18.2318645315,21.1208347351,0.849320701135,0.197867055027,1e-300
4.85,5,-5.48274172726,0.668362389143,1.88985546468,18.2382334654,21.1208347351,0.849435292268,0.197902966053,1e-300
4.875,5,-5.52742810517,0.669048263398,1.8891647102,18.244508875,21.1208347351,0.849716604781,0.197925171388,1e-300
4.9,5,-5.57161772342,0.675728116228,1.88871242992,18.2510828879,21.1208347351,0.850221023975,0.197944044738,1e-300
4.925,5,-5.61451024891,0.688280966564,1.88831078257,18.2523000237,21.1208347351,0.850214316747,0.197985680822,1e-300
4.95,5,-5.65532884065,0.706479465497,1.88800212144,18.2502926718,21.1208347351,0.850759334426,0.197902337568,1e-300
4.975,5,-5.69333421934,0.729994013873,1.88788144441,18.2444011497,21.1208347351,0.850162630917,0.197934639714,1e-300
5,5,-5.72783805675,0.758398731772,1.88804116638,18.2480036898,21.1208347351,0.850818676109,0.19788370614,1e-300
5.025,5,-5.75821544223,0.791179171763,1.88838389203,18.2321654999,21.1208347351,0.849953579131,0.197870506309,1e-300
5.05,5,-5.78391620071,0.827741636237,1.88895135465,18.2287778253,21.1208347351,0.850105809696,0.197841565524,1e-300
5.075,5,-5.80447485708,0.867423930062,1.88952670525,18.223932609,21.1208347351,0.85003247959,0.197815583436,1e-300
5.1,5,-5.81951906657,0.909507353824,1.89015562003,18.2147600237,21.1208347351,0.84954075255,0.197765736778,1e-300
5.125,5,-5.82877635843,0.953229720437,1.89091441857,18.1973682635,21.1208347351,0.848354727983,0.197733735086,1e-300
5.15,5,-5.83207907072,0.997799159364,1.89177584712,18.1823287637,21.1208347351,0.847289482745,0.197753705548,1e-300
5.175,5,-5.82936738692,1.04240845846,1.89226749324,18.16888799,21.1208347351,0.846813717435,0.197717041373,1e-300
5.2,5,-5.82069041923,1.08624968365,1.89281059168,18.1599345618,21.1208347351,0.846497990569,0.197718120753,1e-300
5.225,5,-5.80620531914,1.12852881172,1.89336886384,18.1513736837,21.1208347351,0.846034616317,0.197725082607,1e-300
5.25,5,-5.7861744312,1.16848011111,1.89389637327,18.1492413425,21.1208347351,0.846396482016,0.197662985804,1e-300
5.275,5,-5.76096054157,1.20538001036,1.89423799217,18.1503230238,21.1208347351,0.846194947451,0.19771586742,1e-300
5.3,5,-5.73102030752,1.23856020294,1.89441550379,18.1660466804,21.1208347351,0.847477121771,0.197673587072,1e-300
5.325,5,-5.69689598672,1.26741975119,1.89412678232,18.1662855201,21.1208347351,0.847082153119,0.197707262202,1e-300
5.35,5,-5.65920561627,1.29143597009,1.89361921876,18.1810935183,21.1208347351,0.848074719764,0.197700581333,1e-300
5.375,5,-5.61863181919,1.31017389379,1.89281161619,18.1962808669,21.1208347351,0.848693265586,0.197747422977,1e-300
5.4,5,-5.57590944119,1.32329415344,1.89185165929,18.2126951189,21.1208347351,0.849350464503,0.197772903513,1e-300
5.425,5,-5.53181224169,1.33055912359,1.89054844029,18.2308249433,21.1208347351,0.849815642956,0.197857206855,1e-300
5.45,5,-5.48713887995,1.33183722592,1.88888013335,18.252078876,21.1208347351,0.85040349577,0.19795617814,1e-300
5.475,5,-5.4426984503,1.32710531227,1.88737208479,18.2699830594,21.1208347351,0.851052203544,0.19802480306,1e-300
5.5,5,-5.39929582834,1.31644908394,1.8862714102,18.2848899092,21.1208347351,0.851298298206,0.198138079857,1e-300
